actual_name,predicted_name,is_correct,predicted_image_path,known_image_path
Amelia_Vega,Amelia_Vega,True,../known_faces\Amelia_Vega\Amelia_Vega_0001.jpg,../unknown_faces\Amelia_Vega_0004.jpg
Amelia_Vega,Amelia_Vega,True,../known_faces\Amelia_Vega\Amelia_Vega_0001.jpg,../unknown_faces\Amelia_Vega_0005.jpg
Amelia_Vega,Amelia_Vega,True,../known_faces\Amelia_Vega\Amelia_Vega_0001.jpg,../unknown_faces\Amelia_Vega_0006.jpg
Amelia_Vega,Amelia_Vega,True,../known_faces\Amelia_Vega\Amelia_Vega_0001.jpg,../unknown_faces\Amelia_Vega_0007.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,../unknown_faces\Amelie_Mauresmo_0011.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0007.jpg,../unknown_faces\Amelie_Mauresmo_0012.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0013.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0014.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,../unknown_faces\Amelie_Mauresmo_0015.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0016.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0017.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,../unknown_faces\Amelie_Mauresmo_0018.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0019.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,../unknown_faces\Amelie_Mauresmo_0020.jpg
Amelie_Mauresmo,Amelie_Mauresmo,True,../known_faces\Amelie_Mauresmo\Amelie_Mauresmo_0002.jpg,../unknown_faces\Amelie_Mauresmo_0021.jpg
Amer_al-Saadi,Amer_al-Saadi,True,../known_faces\Amer_al-Saadi\Amer_al-Saadi_0002.jpg,../unknown_faces\Amer_al-Saadi_0003.jpg
Amer_al-Saadi,Amer_al-Saadi,True,../known_faces\Amer_al-Saadi\Amer_al-Saadi_0001.jpg,../unknown_faces\Amer_al-Saadi_0004.jpg
Amram_Mitzna,George_W_Bush,False,../known_faces\George_W_Bush\George_W_Bush_0115.jpg,../unknown_faces\Amram_Mitzna_0002.jpg
Anastasia_Myskina,Silvia_Farina_Elia,False,../known_faces\Silvia_Farina_Elia\Silvia_Farina_Elia_0001.jpg,../unknown_faces\Anastasia_Myskina_0002.jpg
Anastasia_Myskina,Patty_Schnyder,False,../known_faces\Patty_Schnyder\Patty_Schnyder_0001.jpg,../unknown_faces\Anastasia_Myskina_0003.jpg
Ana_Guevara,Ana_Guevara,True,../known_faces\Ana_Guevara\Ana_Guevara_0003.jpg,../unknown_faces\Ana_Guevara_0004.jpg
Ana_Guevara,Ana_Guevara,True,../known_faces\Ana_Guevara\Ana_Guevara_0001.jpg,../unknown_faces\Ana_Guevara_0005.jpg
Ana_Guevara,Ana_Guevara,True,../known_faces\Ana_Guevara\Ana_Guevara_0001.jpg,../unknown_faces\Ana_Guevara_0006.jpg
Ana_Guevara,Ana_Guevara,True,../known_faces\Ana_Guevara\Ana_Guevara_0001.jpg,../unknown_faces\Ana_Guevara_0007.jpg
Ana_Palacio,Ana_Palacio,True,../known_faces\Ana_Palacio\Ana_Palacio_0003.jpg,../unknown_faces\Ana_Palacio_0005.jpg
Ana_Palacio,Ana_Palacio,True,../known_faces\Ana_Palacio\Ana_Palacio_0004.jpg,../unknown_faces\Ana_Palacio_0006.jpg
Ana_Palacio,Ana_Palacio,True,../known_faces\Ana_Palacio\Ana_Palacio_0003.jpg,../unknown_faces\Ana_Palacio_0007.jpg
Ana_Palacio,Ana_Palacio,True,../known_faces\Ana_Palacio\Ana_Palacio_0003.jpg,../unknown_faces\Ana_Palacio_0008.jpg
Anders_Ebbeson,Anders_Ebbeson,True,../known_faces\Anders_Ebbeson\Anders_Ebbeson_0001.jpg,../unknown_faces\Anders_Ebbeson_0002.jpg
Anders_Ebbeson,Anders_Ebbeson,True,../known_faces\Anders_Ebbeson\Anders_Ebbeson_0001.jpg,../unknown_faces\Anders_Ebbeson_0003.jpg
Anders_Fogh_Rasmussen,Anders_Fogh_Rasmussen,True,../known_faces\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0001.jpg,../unknown_faces\Anders_Fogh_Rasmussen_0003.jpg
Anders_Fogh_Rasmussen,Anders_Fogh_Rasmussen,True,../known_faces\Anders_Fogh_Rasmussen\Anders_Fogh_Rasmussen_0002.jpg,../unknown_faces\Anders_Fogh_Rasmussen_0004.jpg
Andrei_Mikhnevich,Andrei_Mikhnevich,True,../known_faces\Andrei_Mikhnevich\Andrei_Mikhnevich_0001.jpg,../unknown_faces\Andrei_Mikhnevich_0002.jpg
Andrew_Bunner,Andrew_Bunner,True,../known_faces\Andrew_Bunner\Andrew_Bunner_0001.jpg,../unknown_faces\Andrew_Bunner_0002.jpg
Andrew_Cuomo,Andrew_Cuomo,True,../known_faces\Andrew_Cuomo\Andrew_Cuomo_0001.jpg,../unknown_faces\Andrew_Cuomo_0002.jpg
Andrew_Niccol,Andrew_Niccol,True,../known_faces\Andrew_Niccol\Andrew_Niccol_0001.jpg,../unknown_faces\Andrew_Niccol_0002.jpg
Andrew_Weissmann,Andrew_Weissmann,True,../known_faces\Andrew_Weissmann\Andrew_Weissmann_0001.jpg,../unknown_faces\Andrew_Weissmann_0002.jpg
Andrew_Weissmann,Andrew_Weissmann,True,../known_faces\Andrew_Weissmann\Andrew_Weissmann_0001.jpg,../unknown_faces\Andrew_Weissmann_0003.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0018.jpg,../unknown_faces\Andre_Agassi_0019.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0016.jpg,../unknown_faces\Andre_Agassi_0020.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0017.jpg,../unknown_faces\Andre_Agassi_0021.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0016.jpg,../unknown_faces\Andre_Agassi_0022.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0001.jpg,../unknown_faces\Andre_Agassi_0023.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0015.jpg,../unknown_faces\Andre_Agassi_0024.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0001.jpg,../unknown_faces\Andre_Agassi_0025.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0004.jpg,../unknown_faces\Andre_Agassi_0026.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0017.jpg,../unknown_faces\Andre_Agassi_0027.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0017.jpg,../unknown_faces\Andre_Agassi_0028.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0007.jpg,../unknown_faces\Andre_Agassi_0029.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0015.jpg,../unknown_faces\Andre_Agassi_0030.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0015.jpg,../unknown_faces\Andre_Agassi_0031.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0009.jpg,../unknown_faces\Andre_Agassi_0032.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0014.jpg,../unknown_faces\Andre_Agassi_0033.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0002.jpg,../unknown_faces\Andre_Agassi_0034.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0010.jpg,../unknown_faces\Andre_Agassi_0035.jpg
Andre_Agassi,Andre_Agassi,True,../known_faces\Andre_Agassi\Andre_Agassi_0015.jpg,../unknown_faces\Andre_Agassi_0036.jpg
Andy_Hebb,Andy_Hebb,True,../known_faces\Andy_Hebb\Andy_Hebb_0001.jpg,../unknown_faces\Andy_Hebb_0002.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0007.jpg,../unknown_faces\Andy_Roddick_0008.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0003.jpg,../unknown_faces\Andy_Roddick_0009.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0003.jpg,../unknown_faces\Andy_Roddick_0010.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0007.jpg,../unknown_faces\Andy_Roddick_0011.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0007.jpg,../unknown_faces\Andy_Roddick_0012.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0003.jpg,../unknown_faces\Andy_Roddick_0013.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0001.jpg,../unknown_faces\Andy_Roddick_0014.jpg
Andy_Roddick,Andy_Roddick,True,../known_faces\Andy_Roddick\Andy_Roddick_0001.jpg,../unknown_faces\Andy_Roddick_0015.jpg
Angela_Bassett,Angela_Bassett,True,../known_faces\Angela_Bassett\Angela_Bassett_0001.jpg,../unknown_faces\Angela_Bassett_0004.jpg
Angela_Bassett,Angela_Bassett,True,../known_faces\Angela_Bassett\Angela_Bassett_0001.jpg,../unknown_faces\Angela_Bassett_0005.jpg
Angela_Bassett,Angela_Bassett,True,../known_faces\Angela_Bassett\Angela_Bassett_0001.jpg,../unknown_faces\Angela_Bassett_0006.jpg
Angela_Lansbury,Angela_Lansbury,True,../known_faces\Angela_Lansbury\Angela_Lansbury_0001.jpg,../unknown_faces\Angela_Lansbury_0002.jpg
Angela_Merkel,Angela_Merkel,True,../known_faces\Angela_Merkel\Angela_Merkel_0002.jpg,../unknown_faces\Angela_Merkel_0003.jpg
Angela_Merkel,Angela_Merkel,True,../known_faces\Angela_Merkel\Angela_Merkel_0002.jpg,../unknown_faces\Angela_Merkel_0004.jpg
Angela_Merkel,Angela_Merkel,True,../known_faces\Angela_Merkel\Angela_Merkel_0001.jpg,../unknown_faces\Angela_Merkel_0005.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0010.jpg,../unknown_faces\Angelina_Jolie_0011.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0009.jpg,../unknown_faces\Angelina_Jolie_0012.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0007.jpg,../unknown_faces\Angelina_Jolie_0013.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0009.jpg,../unknown_faces\Angelina_Jolie_0014.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0006.jpg,../unknown_faces\Angelina_Jolie_0015.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0010.jpg,../unknown_faces\Angelina_Jolie_0016.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0001.jpg,../unknown_faces\Angelina_Jolie_0017.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0008.jpg,../unknown_faces\Angelina_Jolie_0018.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0008.jpg,../unknown_faces\Angelina_Jolie_0019.jpg
Angelina_Jolie,Angelina_Jolie,True,../known_faces\Angelina_Jolie\Angelina_Jolie_0003.jpg,../unknown_faces\Angelina_Jolie_0020.jpg
Angelo_Reyes,Angelo_Reyes,True,../known_faces\Angelo_Reyes\Angelo_Reyes_0001.jpg,../unknown_faces\Angelo_Reyes_0003.jpg
Angelo_Reyes,Angelo_Reyes,True,../known_faces\Angelo_Reyes\Angelo_Reyes_0002.jpg,../unknown_faces\Angelo_Reyes_0004.jpg
Anibal_Ibarra,Anibal_Ibarra,True,../known_faces\Anibal_Ibarra\Anibal_Ibarra_0001.jpg,../unknown_faces\Anibal_Ibarra_0002.jpg
Anibal_Ibarra,Anibal_Ibarra,True,../known_faces\Anibal_Ibarra\Anibal_Ibarra_0001.jpg,../unknown_faces\Anibal_Ibarra_0003.jpg
Anna_Kournikova,Candie_Kung,False,../known_faces\Candie_Kung\Candie_Kung_0001.jpg,../unknown_faces\Anna_Kournikova_0007.jpg
Anna_Kournikova,Anna_Kournikova,True,../known_faces\Anna_Kournikova\Anna_Kournikova_0003.jpg,../unknown_faces\Anna_Kournikova_0008.jpg
Anna_Kournikova,Carolina_Kluft,False,../known_faces\Carolina_Kluft\Carolina_Kluft_0001.jpg,../unknown_faces\Anna_Kournikova_0009.jpg
Anna_Kournikova,Hilary_Duff,False,../known_faces\Hilary_Duff\Hilary_Duff_0001.jpg,../unknown_faces\Anna_Kournikova_0010.jpg
Anna_Kournikova,Anna_Kournikova,True,../known_faces\Anna_Kournikova\Anna_Kournikova_0005.jpg,../unknown_faces\Anna_Kournikova_0011.jpg
Anna_Kournikova,Anna_Kournikova,True,../known_faces\Anna_Kournikova\Anna_Kournikova_0006.jpg,../unknown_faces\Anna_Kournikova_0012.jpg
Anna_Nicole_Smith,Elin_Nordegren,False,../known_faces\Elin_Nordegren\Elin_Nordegren_0001.jpg,../unknown_faces\Anna_Nicole_Smith_0002.jpg
Anneli_Jaatteenmaki,Anneli_Jaatteenmaki,True,../known_faces\Anneli_Jaatteenmaki\Anneli_Jaatteenmaki_0001.jpg,../unknown_faces\Anneli_Jaatteenmaki_0002.jpg
Annette_Bening,Annette_Bening,True,../known_faces\Annette_Bening\Annette_Bening_0001.jpg,../unknown_faces\Annette_Bening_0002.jpg
Annette_Lu,Annette_Lu,True,../known_faces\Annette_Lu\Annette_Lu_0001.jpg,../unknown_faces\Annette_Lu_0002.jpg
Annette_Lu,Annette_Lu,True,../known_faces\Annette_Lu\Annette_Lu_0001.jpg,../unknown_faces\Annette_Lu_0003.jpg
Anne_Krueger,Anne_Krueger,True,../known_faces\Anne_Krueger\Anne_Krueger_0001.jpg,../unknown_faces\Anne_Krueger_0002.jpg
Anne_Krueger,Anne_Krueger,True,../known_faces\Anne_Krueger\Anne_Krueger_0001.jpg,../unknown_faces\Anne_Krueger_0003.jpg
Anne_McLellan,Anne_McLellan,True,../known_faces\Anne_McLellan\Anne_McLellan_0001.jpg,../unknown_faces\Anne_McLellan_0002.jpg
Anne_McLellan,Anne_McLellan,True,../known_faces\Anne_McLellan\Anne_McLellan_0001.jpg,../unknown_faces\Anne_McLellan_0003.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0001.jpg,../unknown_faces\Ann_Veneman_0006.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0002.jpg,../unknown_faces\Ann_Veneman_0007.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0003.jpg,../unknown_faces\Ann_Veneman_0008.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0003.jpg,../unknown_faces\Ann_Veneman_0009.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0001.jpg,../unknown_faces\Ann_Veneman_0010.jpg
Ann_Veneman,Ann_Veneman,True,../known_faces\Ann_Veneman\Ann_Veneman_0003.jpg,../unknown_faces\Ann_Veneman_0011.jpg
Anthony_Fauci,Anthony_Fauci,True,../known_faces\Anthony_Fauci\Anthony_Fauci_0001.jpg,../unknown_faces\Anthony_Fauci_0002.jpg
Anthony_Hopkins,Anthony_Hopkins,True,../known_faces\Anthony_Hopkins\Anthony_Hopkins_0001.jpg,../unknown_faces\Anthony_Hopkins_0002.jpg
Anthony_LaPaglia,Anthony_LaPaglia,True,../known_faces\Anthony_LaPaglia\Anthony_LaPaglia_0001.jpg,../unknown_faces\Anthony_LaPaglia_0002.jpg
Antonio_Banderas,Rick_Perry,False,../known_faces\Rick_Perry\Rick_Perry_0001.jpg,../unknown_faces\Antonio_Banderas_0003.jpg
Antonio_Banderas,Pierre_Boulanger,False,../known_faces\Pierre_Boulanger\Pierre_Boulanger_0001.jpg,../unknown_faces\Antonio_Banderas_0004.jpg
Antonio_Banderas,Antonio_Banderas,True,../known_faces\Antonio_Banderas\Antonio_Banderas_0002.jpg,../unknown_faces\Antonio_Banderas_0005.jpg
Antonio_Palocci,Antonio_Palocci,True,../known_faces\Antonio_Palocci\Antonio_Palocci_0003.jpg,../unknown_faces\Antonio_Palocci_0005.jpg
Antonio_Palocci,Antonio_Palocci,True,../known_faces\Antonio_Palocci\Antonio_Palocci_0004.jpg,../unknown_faces\Antonio_Palocci_0006.jpg
Antonio_Palocci,Antonio_Palocci,True,../known_faces\Antonio_Palocci\Antonio_Palocci_0003.jpg,../unknown_faces\Antonio_Palocci_0007.jpg
Antonio_Palocci,Antonio_Palocci,True,../known_faces\Antonio_Palocci\Antonio_Palocci_0003.jpg,../unknown_faces\Antonio_Palocci_0008.jpg
Antonio_Trillanes,Antonio_Trillanes,True,../known_faces\Antonio_Trillanes\Antonio_Trillanes_0001.jpg,../unknown_faces\Antonio_Trillanes_0002.jpg
Antonio_Trillanes,Antonio_Trillanes,True,../known_faces\Antonio_Trillanes\Antonio_Trillanes_0001.jpg,../unknown_faces\Antonio_Trillanes_0003.jpg
Antony_Leung,Antony_Leung,True,../known_faces\Antony_Leung\Antony_Leung_0001.jpg,../unknown_faces\Antony_Leung_0003.jpg
Antony_Leung,Antony_Leung,True,../known_faces\Antony_Leung\Antony_Leung_0002.jpg,../unknown_faces\Antony_Leung_0004.jpg
Anwar_Ibrahim,Anwar_Ibrahim,True,../known_faces\Anwar_Ibrahim\Anwar_Ibrahim_0001.jpg,../unknown_faces\Anwar_Ibrahim_0002.jpg
Arantxa_Sanchez-Vicario,Arantxa_Sanchez-Vicario,True,../known_faces\Arantxa_Sanchez-Vicario\Arantxa_Sanchez-Vicario_0001.jpg,../unknown_faces\Arantxa_Sanchez-Vicario_0002.jpg
Arianna_Huffington,Arianna_Huffington,True,../known_faces\Arianna_Huffington\Arianna_Huffington_0002.jpg,../unknown_faces\Arianna_Huffington_0003.jpg
Arianna_Huffington,Arianna_Huffington,True,../known_faces\Arianna_Huffington\Arianna_Huffington_0002.jpg,../unknown_faces\Arianna_Huffington_0004.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0027.jpg,../unknown_faces\Ariel_Sharon_0039.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0031.jpg,../unknown_faces\Ariel_Sharon_0040.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0012.jpg,../unknown_faces\Ariel_Sharon_0041.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0005.jpg,../unknown_faces\Ariel_Sharon_0042.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0013.jpg,../unknown_faces\Ariel_Sharon_0043.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0033.jpg,../unknown_faces\Ariel_Sharon_0044.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0025.jpg,../unknown_faces\Ariel_Sharon_0045.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0028.jpg,../unknown_faces\Ariel_Sharon_0046.jpg
Ariel_Sharon,Atal_Bihari_Vajpayee,False,../known_faces\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0011.jpg,../unknown_faces\Ariel_Sharon_0047.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0016.jpg,../unknown_faces\Ariel_Sharon_0048.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0007.jpg,../unknown_faces\Ariel_Sharon_0049.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0016.jpg,../unknown_faces\Ariel_Sharon_0050.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0015.jpg,../unknown_faces\Ariel_Sharon_0051.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0008.jpg,../unknown_faces\Ariel_Sharon_0052.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0010.jpg,../unknown_faces\Ariel_Sharon_0053.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0022.jpg,../unknown_faces\Ariel_Sharon_0054.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0015.jpg,../unknown_faces\Ariel_Sharon_0055.jpg
Ariel_Sharon,Tubby_Smith,False,../known_faces\Tubby_Smith\Tubby_Smith_0001.jpg,../unknown_faces\Ariel_Sharon_0056.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0016.jpg,../unknown_faces\Ariel_Sharon_0057.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0021.jpg,../unknown_faces\Ariel_Sharon_0058.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0033.jpg,../unknown_faces\Ariel_Sharon_0059.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0010.jpg,../unknown_faces\Ariel_Sharon_0060.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0007.jpg,../unknown_faces\Ariel_Sharon_0061.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0033.jpg,../unknown_faces\Ariel_Sharon_0062.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0028.jpg,../unknown_faces\Ariel_Sharon_0063.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0020.jpg,../unknown_faces\Ariel_Sharon_0064.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0014.jpg,../unknown_faces\Ariel_Sharon_0065.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0015.jpg,../unknown_faces\Ariel_Sharon_0066.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0021.jpg,../unknown_faces\Ariel_Sharon_0067.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0001.jpg,../unknown_faces\Ariel_Sharon_0068.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0012.jpg,../unknown_faces\Ariel_Sharon_0069.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0021.jpg,../unknown_faces\Ariel_Sharon_0070.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0016.jpg,../unknown_faces\Ariel_Sharon_0071.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0032.jpg,../unknown_faces\Ariel_Sharon_0072.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0025.jpg,../unknown_faces\Ariel_Sharon_0073.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0015.jpg,../unknown_faces\Ariel_Sharon_0074.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0022.jpg,../unknown_faces\Ariel_Sharon_0075.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0033.jpg,../unknown_faces\Ariel_Sharon_0076.jpg
Ariel_Sharon,Ariel_Sharon,True,../known_faces\Ariel_Sharon\Ariel_Sharon_0015.jpg,../unknown_faces\Ariel_Sharon_0077.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0003.jpg,../unknown_faces\Ari_Fleischer_0007.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0003.jpg,../unknown_faces\Ari_Fleischer_0008.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0003.jpg,../unknown_faces\Ari_Fleischer_0009.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0004.jpg,../unknown_faces\Ari_Fleischer_0010.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0006.jpg,../unknown_faces\Ari_Fleischer_0011.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0004.jpg,../unknown_faces\Ari_Fleischer_0012.jpg
Ari_Fleischer,Ari_Fleischer,True,../known_faces\Ari_Fleischer\Ari_Fleischer_0004.jpg,../unknown_faces\Ari_Fleischer_0013.jpg
Arlen_Specter,Richard_Crenna,False,../known_faces\Richard_Crenna\Richard_Crenna_0001.jpg,../unknown_faces\Arlen_Specter_0002.jpg
Arlen_Specter,Arlen_Specter,True,../known_faces\Arlen_Specter\Arlen_Specter_0001.jpg,../unknown_faces\Arlen_Specter_0003.jpg
Arminio_Fraga,Arminio_Fraga,True,../known_faces\Arminio_Fraga\Arminio_Fraga_0003.jpg,../unknown_faces\Arminio_Fraga_0004.jpg
